epoch,train_loss,val_loss,train_bitwise_accuracy,val_bitwise_accuracy,train_exact_match,val_exact_match,val_f1_micro
1,0.6927463473944828,0.6879562139511108,0.5145740208599404,0.5322530864197531,0.0,0.0,0.5322530864197531
2,0.6861176757976927,0.6792393922805786,0.5438484461472968,0.5660493827160494,0.0,0.0,0.5660493827160494
3,0.6779769330189146,0.6678351759910583,0.5694111856108982,0.594783950617284,0.0,0.0,0.594783950617284
4,0.6672246661679498,0.6540272235870361,0.5934639740315028,0.6219753086419753,0.0,0.0,0.6219753086419753
5,0.6552288696683687,0.6366625428199768,0.6137718177948063,0.6443518518518518,0.0,0.0,0.6443518518518518
6,0.6394736273535366,0.6174958944320679,0.6340397509578544,0.6658333333333334,0.0,0.0,0.6658333333333334
7,0.6215104152416361,0.595331609249115,0.6542478182205194,0.6891975308641975,0.0,0.0,0.6891975308641975
8,0.60737236614885,0.5710200667381287,0.6663806406981694,0.7146604938271605,0.0,0.0,0.7146604938271605
9,0.5784141544638008,0.5445840358734131,0.698289165602384,0.739320987654321,0.0,0.0,0.739320987654321
10,0.5566287225690382,0.5154069662094116,0.713495104299702,0.7540123456790123,0.0,0.0,0.7540123456790123
11,0.5315382480621338,0.4879455268383026,0.733816251596424,0.7746913580246914,0.0,0.0,0.7746913580246914
12,0.5039439098588352,0.4586753249168396,0.7510775862068966,0.7916358024691358,0.0,0.0,0.7916358024691358
13,0.4800949528299529,0.43027636408805847,0.7669553533418476,0.8095987654320987,0.0,0.0,0.8095987654320987
14,0.45585778047298564,0.40219712257385254,0.7814894636015326,0.8245061728395062,0.0,0.0,0.8245061728395062
15,0.4262462854385376,0.3745063543319702,0.7992097701149425,0.8379320987654321,0.0,0.0,0.8379320987654321
16,0.40726523255479746,0.3502427637577057,0.8095798744146445,0.8502777777777778,0.0,0.0,0.8502777777777778
17,0.3865446150302887,0.32374510169029236,0.8217393039591315,0.859104938271605,0.0,0.0,0.859104938271605
18,0.3693456557290307,0.30283835530281067,0.8298544593444018,0.8722222222222222,0.0,0.0,0.8722222222222222
19,0.35588952282379416,0.286068320274353,0.838355417198808,0.8820370370370371,0.0,0.0,0.8820370370370371
20,0.3221239920320182,0.2650507688522339,0.858310717326522,0.8898456790123457,0.0,0.0,0.8898456790123457
21,0.3084179347959058,0.24757014214992523,0.8651420817369093,0.8999074074074074,0.0,0.0,0.8999074074074074
22,0.3030964053910354,0.23576201498508453,0.8672107811834824,0.9083641975308642,0.0,0.0,0.9083641975308642
23,0.28240573200686225,0.2209550142288208,0.8781928480204342,0.9138271604938272,0.0,0.0,0.9138271604938272
24,0.2700146364754644,0.2101406306028366,0.8844588122605364,0.9204938271604939,0.0,0.0,0.9204938271604939
25,0.2579248573245673,0.20115819573402405,0.8914165602383993,0.9270987654320988,0.0,0.0,0.9270987654320988
26,0.24805179443852654,0.19162781536579132,0.896718018305662,0.930679012345679,0.0,0.0,0.930679012345679
27,0.237311164880621,0.18413083255290985,0.9013676032354193,0.9325,0.0,0.0,0.9325
28,0.2321999263146828,0.17904596030712128,0.903343177948063,0.9328703703703703,0.0,0.0,0.9328703703703703
29,0.22925788523821994,0.17388397455215454,0.9052189761600681,0.9358950617283951,0.0,0.0,0.9358950617283951
30,0.22187775065158977,0.1699141263961792,0.908904054916986,0.9377777777777778,0.0,0.0,0.9377777777777778
