scenario_id,case_name,num_generators,time_horizon,reserve_margin,total_capacity,demand_t0,renewable_t0,net_demand_t0,solar_t0,wind_t0,demand_t1,renewable_t1,net_demand_t1,solar_t1,wind_t1,demand_t2,renewable_t2,net_demand_t2,solar_t2,wind_t2,demand_t3,renewable_t3,net_demand_t3,solar_t3,wind_t3,demand_t4,renewable_t4,net_demand_t4,solar_t4,wind_t4,demand_t5,renewable_t5,net_demand_t5,solar_t5,wind_t5,demand_t6,renewable_t6,net_demand_t6,solar_t6,wind_t6,demand_t7,renewable_t7,net_demand_t7,solar_t7,wind_t7,demand_t8,renewable_t8,net_demand_t8,solar_t8,wind_t8,demand_t9,renewable_t9,net_demand_t9,solar_t9,wind_t9,demand_t10,renewable_t10,net_demand_t10,solar_t10,wind_t10,demand_t11,renewable_t11,net_demand_t11,solar_t11,wind_t11,demand_t12,renewable_t12,net_demand_t12,solar_t12,wind_t12,demand_t13,renewable_t13,net_demand_t13,solar_t13,wind_t13,demand_t14,renewable_t14,net_demand_t14,solar_t14,wind_t14,demand_t15,renewable_t15,net_demand_t15,solar_t15,wind_t15,demand_t16,renewable_t16,net_demand_t16,solar_t16,wind_t16,demand_t17,renewable_t17,net_demand_t17,solar_t17,wind_t17,demand_t18,renewable_t18,net_demand_t18,solar_t18,wind_t18,demand_t19,renewable_t19,net_demand_t19,solar_t19,wind_t19,demand_t20,renewable_t20,net_demand_t20,solar_t20,wind_t20,demand_t21,renewable_t21,net_demand_t21,solar_t21,wind_t21,demand_t22,renewable_t22,net_demand_t22,solar_t22,wind_t22,demand_t23,renewable_t23,net_demand_t23,solar_t23,wind_t23
0,case118_reduced,54,24,0.1,6237.991,3243.3182013848386,130.84185075554237,3112.476350629296,0.0,130.84185075554237,3084.265149315308,118.66459220698788,2965.60055710832,0.0,118.66459220698788,2906.8530739172993,120.05739644253654,2786.7956774747627,0.0,120.05739644253654,3165.6496968070246,124.04491671894395,3041.6047800880806,0.0,124.04491671894395,3403.959863530203,102.12307853704473,3301.8367849931583,0.0,102.12307853704473,3420.232266116793,113.69809581552904,3306.534170301264,0.0,113.69809581552904,3415.010747460881,101.90831727444719,3313.1024301864336,0.0,101.90831727444719,3654.7486444073343,266.090861912343,3388.6577824949914,162.07758535473812,104.01327655760485,3556.572338692014,401.5137248921265,3155.0586137998876,313.1098511134248,88.40387377870171,3709.892663721065,526.1729652441136,3183.7196984769516,442.80419795722594,83.36876728688765,3880.573383189518,613.3484968225479,3267.22488636697,542.3221704787785,71.02632634376938,4135.239513328191,688.9319897787045,3446.307523549486,604.8817833119642,84.05020646674029,3963.354065815691,701.6589490515732,3261.6951167641173,626.2197022268498,75.43924682472348,3782.953703454369,677.8082534999993,3105.1454499543697,604.8817833119642,72.9264701880351,3718.2925332566806,599.7655976737294,3118.5269355829514,542.3221704787786,57.443427194950786,3669.6367948711672,508.9131586017768,3160.72363626939,442.804197957226,66.10896064455082,3733.4728416314174,393.8286022018832,3339.644239429534,313.1098511134248,80.71875108845842,3880.7115355773844,250.09244189608611,3630.619093681298,162.07758535473832,88.0148565413478,4255.404685073778,86.02630563842172,4169.378379435356,7.668979538951202e-14,86.02630563842165,4443.041108993924,78.41924778207826,4364.621861211846,0.0,78.41924778207826,4135.963758529619,97.41870428538424,4038.5450542442345,0.0,97.41870428538424,3988.3494186617495,105.35281468769448,3882.9966039740552,0.0,105.35281468769448,4051.2858810681,95.69857805807722,3955.587303010023,0.0,95.69857805807722,4067.374615619085,104.87722520181637,3962.4973904172684,0.0,104.87722520181637
1,case118_reduced,54,24,0.1,6237.991,3127.144614785555,147.01645175294829,2980.1281630326066,0.0,147.01645175294829,3024.7605038699594,138.69608707019088,2886.0644167997684,0.0,138.69608707019088,3256.8413829426513,161.79030374756638,3095.051079195085,0.0,161.79030374756638,3630.174204959713,125.98061813777991,3504.193586821933,0.0,125.98061813777991,3688.4991785772854,132.35519380407186,3556.1439847732136,0.0,132.35519380407186,3746.3928371638535,128.73426431744159,3617.658572846412,0.0,128.73426431744159,3874.3952506180076,122.67846293802933,3751.716787679978,0.0,122.67846293802933,4037.278396178262,317.1274171056002,3720.150979072662,202.18589781318823,114.94151929241197,4171.885099844773,497.3709260632311,3674.514173781542,390.5931608184019,106.77776524482923,4187.1267347366465,647.0041324378101,3540.1226022988367,552.3821453995594,94.62198703825075,3773.107942926079,737.1969796589933,3035.9109632670857,676.5271996263934,60.66978003259987,3500.7910013272376,845.0816340931801,2655.7093672340575,754.5680432127477,90.51359088043239,3475.8869077974487,870.9334229432279,2604.9534848542207,781.186321636804,89.74710130642389,3759.441197428565,840.3228006269334,2919.1183968016317,754.5680432127477,85.75475741418559,3844.569067810466,745.5519869888374,3099.017080821629,676.5271996263937,69.02478736244375,3869.7920456274564,643.457620559874,3226.3344250675823,552.3821453995595,91.0754751603146,4346.116806090505,501.1821463052306,3844.934659785274,390.5931608184019,110.58898548682873,4652.090712741459,308.05980566455503,4344.030907076904,202.18589781318846,105.87390785136654,4667.786766483268,81.32221803974224,4586.464548443526,9.566773283302066e-14,81.32221803974214,4465.433150230189,98.20216700533497,4367.230983224855,0.0,98.20216700533497,4122.744611486324,102.31051471770402,4020.4340967686203,0.0,102.31051471770402,4390.483529267978,127.81500541230197,4262.6685238556765,0.0,127.81500541230197,4371.076054727756,125.4228265658272,4245.653228161928,0.0,125.4228265658272,3980.1149868539937,131.33316686098055,3848.7818199930134,0.0,131.33316686098055
2,case118_reduced,54,24,0.1,6237.991,3042.8174034114477,97.98256290537448,2944.8348405060733,0.0,97.98256290537448,3239.873823097083,85.55562085451847,3154.3182022425644,0.0,85.55562085451847,3141.180516924635,91.12138781727911,3050.059129107356,0.0,91.12138781727911,3367.7656802279225,76.92111992359476,3290.844560304328,0.0,76.92111992359476,3435.231312665316,85.49895029901369,3349.7323623663024,0.0,85.49895029901369,3905.3120391143593,96.94603101601177,3808.3660080983477,0.0,96.94603101601177,4043.084392704555,75.95696036969495,3967.12743233486,0.0,75.95696036969495,3920.234237851646,211.17954912924927,3709.054688722397,138.43649987632145,72.7430492529278,3899.7078656571975,342.4945126844751,3557.2133529727225,267.43878106320454,75.05573162127057,3786.408127656089,431.64493699575246,3354.7631906603365,378.21555128411273,53.42938571163975,3754.9067177173806,521.2338541057242,3233.6728636116563,463.21755671575966,58.01629738996452,3752.8565055130866,573.2211355342278,3179.6353699788588,516.6520511604343,56.569084373793395,3622.526372216896,600.7900790539803,3021.736293162916,534.8775621264092,65.91251692757115,3695.5459177526313,569.9228187322869,3125.6230990203444,516.6520511604343,53.27076757185263,3664.910198211419,528.4935714257783,3136.416626785641,463.21755671575977,65.2760147100186,3648.298108044039,428.5047978778858,3219.7933101661533,378.2155512841128,50.28924659377301,3873.1373845331354,326.9956638980935,3546.141720635042,267.43878106320454,59.55688283488895,3884.2460544235005,194.76397913325573,3689.4820752902447,138.4364998763216,56.32747925693414,3848.860071417579,68.89545752095071,3779.964613896628,6.550360943938466e-14,68.89545752095064,3798.9891408255858,62.042192461858335,3736.9469483637276,0.0,62.042192461858335,4004.7394844410405,60.21467038020795,3944.524814060833,0.0,60.21467038020795,3821.850660409247,77.6380958234909,3744.2125645857564,0.0,77.6380958234909,4131.128255944984,74.26622905613114,4056.8620268888526,0.0,74.26622905613114,3881.9976266026024,78.96762702561256,3803.0299995769897,0.0,78.96762702561256
3,case118_reduced,54,24,0.1,6237.991,2549.33471116911,105.78295412915375,2443.551757039956,0.0,105.78295412915375,2737.4401921888652,97.69583955502073,2639.7443526338443,0.0,97.69583955502073,3048.957613137298,111.85792475347083,2937.099688383827,0.0,111.85792475347083,3093.1888704969456,108.77336459776488,2984.4155058991805,0.0,108.77336459776488,3518.1860892281916,109.45952732097895,3408.7265619072127,0.0,109.45952732097895,3488.5888740926325,70.06076255740238,3418.52811153523,0.0,70.06076255740238,3296.8690611556663,102.14656456058,3194.7224965950863,0.0,102.14656456058,3402.5284063354707,239.76639079116703,3162.7620155443037,140.4287364562218,99.33765433494523,3610.8392300502405,353.7428268123775,3257.096403237863,271.28748659241165,82.4553402199658,3653.470086265035,481.2471829643712,3172.2229033006643,383.6584428410977,97.58874012327347,3457.2093973300803,527.9869637869899,2929.22243354309,469.88371023571756,58.10325355127238,3193.6216094393944,572.8167659005308,2620.8048435388637,524.0871792973196,48.729586603211196,3475.317216711371,596.7750541778337,2878.5421625335375,542.5749731848234,54.200080993010296,3381.711633941216,581.1816864566689,2800.529947484547,524.0871792973196,57.09450715934925,3371.859850106883,538.5655889217824,2833.294261185101,469.8837102357177,68.6818786860647,3811.097998715697,458.71742324844666,3352.3805754672503,383.6584428410978,75.05898040734887,3835.444121432279,326.9687997018995,3508.4753217303796,271.28748659241165,55.681313109487846,3704.99290676045,225.02025230959407,3479.9726544508558,140.42873645622194,84.59151585337214,4008.1214842199797,65.70577830269357,3942.4157059172862,6.644627042082549e-14,65.7057783026935,4132.789949327863,86.93979515922747,4045.8501541686355,0.0,86.93979515922747,3930.4871495782395,97.54645035613652,3832.940699222103,0.0,97.54645035613652,3807.2263610165824,81.89735374971364,3725.3290072668688,0.0,81.89735374971364,3750.679746512999,83.87634390550225,3666.8034026074965,0.0,83.87634390550225,3372.7915073966237,90.102728052082,3282.6887793445417,0.0,90.102728052082
4,case118_reduced,54,24,0.1,6237.991,2718.2532388021095,122.33614482733182,2595.917093974778,0.0,122.33614482733182,2689.3751895476134,113.30082378374694,2576.0743657638664,0.0,113.30082378374694,3082.6214497170104,111.87716940117575,2970.7442803158347,0.0,111.87716940117575,2958.730043668213,122.60398794599922,2836.126055722214,0.0,122.60398794599922,2985.4242741848534,115.01186174664468,2870.412412438209,0.0,115.01186174664468,3303.4912501707295,106.937165449396,3196.5540847213333,0.0,106.937165449396,3578.3089019666795,107.89414315176944,3470.41475881491,0.0,107.89414315176944,3719.504739056589,271.1970310731875,3448.3077079834015,172.16687492975007,99.03015614343742,3488.7157313445255,426.2520730806446,3062.463658263881,332.600861852251,93.65121122839359,3725.265138037193,573.574536907651,3151.6906011295423,470.36864968843355,103.2058872192175,3715.695710681395,674.1972624244072,3041.498448256988,576.081591369296,98.11567105511124,3646.8966659402686,716.775628089657,2930.1210378506116,642.5355246181837,74.2401034714733,3249.120200708965,740.7694937237993,2508.3507069851657,665.2017237045021,75.56777001929717,3203.4934432941936,703.02585689799,2500.467586396204,642.5355246181837,60.490332279806324,3514.5096124460865,653.8465658098728,2860.663046636214,576.0815913692961,77.76497444057667,4002.455118041831,529.1455781446253,3473.309539897206,470.3686496884336,58.776928456191754,3951.4673759111315,398.9548278235876,3552.512548087544,332.600861852251,66.35396597133659,4107.486053201043,246.8268660385578,3860.6591871624855,172.16687492975026,74.65999110880753,4026.1388055869825,69.44843087275842,3956.690374714224,8.146371617220205e-14,69.44843087275834,4143.127086491604,90.67645655718064,4052.4506299344234,0.0,90.67645655718064,3891.4100146046903,94.58565074052498,3796.824363864165,0.0,94.58565074052498,3542.9952074848693,92.39166331578083,3450.6035441690883,0.0,92.39166331578083,3438.0634686248,115.9905126884462,3322.0729559363535,0.0,115.9905126884462,3400.175386022915,116.70503362717551,3283.4703523957396,0.0,116.70503362717551
5,case118_reduced,54,24,0.1,6237.991,2891.322749672462,127.49038182921,2763.832367843252,0.0,127.49038182921,3244.9520584436286,134.84237310217966,3110.1096853414488,0.0,134.84237310217966,3102.415034918011,145.04959256459475,2957.3654423534163,0.0,145.04959256459475,3500.314829414009,166.1024061897462,3334.212423224263,0.0,166.1024061897462,3829.084179515099,153.5335337191127,3675.5506457959864,0.0,153.5335337191127,3892.7906712199683,143.51222745988633,3749.278443760082,0.0,143.51222745988633,3886.214414215742,146.28917740562568,3739.9252368101165,0.0,146.28917740562568,4096.098012597066,302.6204163046523,3793.477596292414,183.78313735390648,118.83727895074578,4284.219344167011,477.1753879805351,3807.0439561864755,355.0417576131388,122.13363036739626,4587.273773704398,626.3876992608375,3960.8860744435606,502.1048688252821,124.28283043555543,4545.607581361557,720.5200986424057,3825.0874827191515,614.9503629945108,105.56973564789499,4022.633853337161,765.3099792605567,3257.323874076604,685.8880061791888,79.42197308136791,3589.55351204797,811.5779464807157,2777.9755655672543,710.0835152262778,101.49443125443797,3906.9800157881978,768.6591604486172,3138.3208553395807,685.8880061791888,82.7711542694284,4298.091408321908,702.228659600399,3595.8627487215085,614.9503629945109,87.27829660588817,4348.022413965247,571.0231710672531,3776.999242897994,502.10486882528215,68.91830224197096,4351.404939024668,461.4942527411893,3889.9106862834788,355.0417576131388,106.45249512805047,4225.960584761606,270.5958765488124,3955.3647082127936,183.78313735390668,86.8127391949057,4171.496951150853,97.1009696577796,4074.395981493074,8.69601504049162e-14,97.10096965777952,4294.721496941204,88.26112714101205,4206.460369800192,0.0,88.26112714101205,4349.511280868634,113.44667060525167,4236.064610263382,0.0,113.44667060525167,4256.794215549322,117.88161583275212,4138.91259971657,0.0,117.88161583275212,3964.14690091633,122.10863058362143,3842.0382703327086,0.0,122.10863058362143,3604.3919697398665,160.49942471801734,3443.892545021849,0.0,160.49942471801734
6,case118_reduced,54,24,0.1,6237.991,3209.306900355178,95.47647148674696,3113.830428868431,0.0,95.47647148674696,3095.9232574045377,114.6365074357069,2981.286749968831,0.0,114.6365074357069,2937.996524634125,94.09337585604365,2843.9031487780812,0.0,94.09337585604365,3203.288339984362,90.86922731042444,3112.419112673938,0.0,90.86922731042444,3671.3926531984257,95.55782580515941,3575.834827393266,0.0,95.55782580515941,3870.733978996267,104.1303016981481,3766.603677298119,0.0,104.1303016981481,3749.2347767291913,80.19397656028767,3669.0408001689034,0.0,80.19397656028767,3931.311697798662,264.7277861231395,3666.5839116755224,182.11343797635567,82.61434814678381,4126.082949985666,427.6678078369182,3698.415142148748,351.8161461113086,75.85166172560957,3794.9563164011333,587.5876391368797,3207.3686772642536,497.54316529244716,90.04447384443256,3813.6056871169776,664.8348011771673,3148.7708859398103,609.3634399878623,55.47136118930492,3820.3075211467662,738.4501895986041,3081.857331548162,679.6566032688029,58.79358632980121,3798.070682621495,759.3200080486013,3038.750674572894,703.6322922226174,55.6877158259839,3806.0249018087075,747.3611996135968,3058.6637021951105,679.6566032688029,67.7045963447939,3707.9265034611262,668.9088419948334,3039.017661466293,609.3634399878624,59.54540200697103,3756.014555156413,560.5191085377853,3195.4954466186273,497.5431652924472,62.97594324533815,4075.1233076828057,413.6278181155428,3661.4954895672627,351.8161461113086,61.81167200423422,3785.5066764055,247.81884191354308,3537.687834491957,182.11343797635587,65.70540393718721,4126.3255913196435,77.38764600570714,4048.9379453139363,8.617010344471434e-14,77.38764600570705,4546.268686523597,66.49367599281138,4479.775010530786,0.0,66.49367599281138,4595.279433837809,80.17469530263382,4515.104738535175,0.0,80.17469530263382,4402.455692109685,93.4938982356297,4308.961793874055,0.0,93.4938982356297,4340.9519153132305,82.62756328079219,4258.324352032439,0.0,82.62756328079219,3811.187791810255,83.11171636753618,3728.076075442719,0.0,83.11171636753618
7,case118_reduced,54,24,0.1,6237.991,2892.3475884309805,127.01623291686427,2765.3313555141162,0.0,127.01623291686427,2885.4716376553615,139.8778876651371,2745.5937499902243,0.0,139.8778876651371,2738.046211698964,167.4294408073947,2570.616770891569,0.0,167.4294408073947,3169.797957454034,147.91994404082016,3021.878013413214,0.0,147.91994404082016,3570.8411575790046,150.03826400887706,3420.8028935701277,0.0,150.03826400887706,3629.193378227928,146.38258954580675,3482.8107886821213,0.0,146.38258954580675,3442.5416909467494,132.60718175264682,3309.9345091941027,0.0,132.60718175264682,3298.379337281888,226.12151429536073,3072.2578229865276,108.97280573415446,117.14870856120628,3340.363006155936,327.4016712481554,3012.961334907781,210.5192948436025,116.88237640455293,3603.6324720579346,411.3061884353008,3192.326283622634,297.7192419090431,113.58694652625766,3739.8567443338975,456.1083595874848,3283.7483847464127,364.6301146426923,91.4782449447925,3653.5037434005612,496.7556401539211,3156.7481032466403,406.6920476431976,90.06359251072347,3436.5250319775646,510.28142303336347,2926.2436089442012,421.0385896872051,89.24283334615836,3546.1727206412593,494.1184293735797,3052.0542912676797,406.6920476431976,87.4263817303821,3421.89314158885,427.3895795528135,2994.503562036037,364.6301146426924,62.75946491012111,3649.0138957295517,383.20848435007997,3265.8054113794715,297.7192419090431,85.48924244103686,3533.466888652874,301.9663148849479,3231.5005737679257,210.5192948436025,91.44702004134544,3846.181733350132,207.59568686725612,3638.586046482876,108.97280573415458,98.62288113310154,3886.225316285906,92.80329568495081,3793.4220206009554,5.156235611779515e-14,92.80329568495075,3978.364182835125,109.4449030931442,3868.919279741981,0.0,109.4449030931442,4117.60472075243,123.70855612073467,3993.8961646316952,0.0,123.70855612073467,3956.8785005891345,140.08385474266672,3816.794645846468,0.0,140.08385474266672,3522.7261061180307,145.4429887500093,3377.2831173680215,0.0,145.4429887500093,3359.8491214523083,136.83907773436314,3223.0100437179453,0.0,136.83907773436314
8,case118_reduced,54,24,0.1,6237.991,3130.7087217556145,121.23530678903747,3009.473414966577,0.0,121.23530678903747,3202.880338819717,133.70195478938334,3069.1783840303337,0.0,133.70195478938334,3458.6250195281887,145.46649490857968,3313.158524619609,0.0,145.46649490857968,3552.437383296002,139.0925662069036,3413.3448170890983,0.0,139.0925662069036,3703.91781022082,145.5019655023469,3558.4158447184727,0.0,145.5019655023469,4046.6754609254067,132.96386247623317,3913.7115984491734,0.0,132.96386247623317,4265.354863467224,126.19378085648746,4139.161082610737,0.0,126.19378085648746,4106.058515775811,249.4050595423504,3856.653456233461,142.74021337403695,106.66484616831345,4166.610161985174,389.2057156979339,3777.4044462872403,275.75291709598906,113.45279860194482,4048.6481023337396,502.0735480185632,3546.5745543151766,389.97351522109153,112.1000327974717,4085.9849606518865,581.1945750371077,3504.7903856147786,477.61806274558165,103.57651229152607,4304.3736850478845,610.3484152032767,3694.025269844608,532.7137285951286,77.63468660814807,4045.6348777150133,635.3185161770555,3410.316361537958,551.5058341919784,83.81268198507718,3817.989043381283,608.5068425559715,3209.4822008253113,532.7137285951286,75.79311396084287,3652.751134136898,560.0819071146815,3092.6692270222165,477.61806274558177,82.46384436909976,4050.3213947088084,477.05958019221595,3573.2618145165925,389.97351522109153,87.0860649711244,4133.479844144155,358.3063477197715,3775.1734964243838,275.75291709598906,82.55343062378246,4673.922125740868,244.9101621301907,4429.011963610677,142.7402133740371,102.16994875615363,4643.728802806681,87.59492338217079,4556.13387942451,6.75399854554297e-14,87.59492338217072,4605.966140473712,99.86699205599965,4506.099148417712,0.0,99.86699205599965,4656.640123718477,108.08751654159339,4548.552607176884,0.0,108.08751654159339,4374.138469586001,126.22134588262395,4247.917123703377,0.0,126.22134588262395,4084.919782037992,138.57467150524687,3946.345110532745,0.0,138.57467150524687,4015.3650255621865,130.99750429233535,3884.3675212698513,0.0,130.99750429233535
9,case118_reduced,54,24,0.1,6237.991,3403.045950863119,102.17100110178777,3300.874949761331,0.0,102.17100110178777,3204.0774951768444,128.30747673174787,3075.7700184450964,0.0,128.30747673174787,3373.967103284135,119.48680166054253,3254.480301623593,0.0,119.48680166054253,3665.2530088307617,124.93932603805388,3540.313682792708,0.0,124.93932603805388,3889.1939270030052,110.81226495107214,3778.3816620519333,0.0,110.81226495107214,3849.8988038264592,113.93366044890705,3735.965143377552,0.0,113.93366044890705,3880.5201961501207,89.86978861031481,3790.6504075398057,0.0,89.86978861031481,4236.237880370545,208.67764468212098,4027.560235688424,118.70417197859673,89.97347270352425,4570.001571579747,316.6137965711343,4253.387775008613,229.3188508047714,87.29494576636291,4408.389089482164,400.87603543821706,4007.5130540439472,324.30582891592,76.57020652229704,4480.415361624929,468.65059158116173,4011.764770043767,397.1919007271712,71.45869085399055,4349.779652992649,515.5913643958368,3834.1882885968125,443.01000089451685,72.58136350131986,3823.4570061641366,529.380026788007,3294.0769793761297,458.63770160954283,70.74232517846414,3674.2354483054933,507.747439305337,3166.488009000156,443.01000089451685,64.73743841082016,3873.6865945573313,455.5645953552667,3418.1219992020647,397.19190072717123,58.372694628095466,4152.041459942248,396.881866831039,3755.1595931112092,324.30582891592013,72.57603791511886,4379.096838135847,279.1401907742448,4099.956647361602,229.3188508047714,49.8213399694734,4508.374948463797,187.22722871972707,4321.14771974407,118.70417197859685,68.5230567411302,4466.044964084337,91.86126774438955,4374.183696339947,5.616691932444255e-14,91.8612677443895,4478.932518446345,72.59235388728705,4406.340164559058,0.0,72.59235388728705,4322.012942205936,110.57638453821941,4211.436557667716,0.0,110.57638453821941,4598.5127662376835,92.71632816954872,4505.796438068135,0.0,92.71632816954872,4361.549885870541,116.88402165632188,4244.665864214219,0.0,116.88402165632188,4093.3704171059835,104.03587330156628,3989.334543804417,0.0,104.03587330156628
