epoch,train_loss,val_loss,train_bitwise_accuracy,val_bitwise_accuracy,train_exact_match,val_exact_match,val_f1_micro
1,0.6969312429428101,0.6647710800170898,0.4975,0.6291666666666667,0.0,0.0,0.6291666666666667
2,0.662481427192688,0.6327548027038574,0.6395833333333333,0.6854166666666667,0.0,0.0,0.6854166666666667
3,0.6230913996696472,0.5983631610870361,0.7141666666666666,0.725,0.0,0.0,0.725
4,0.5807541012763977,0.5625181198120117,0.7533333333333333,0.76875,0.0,0.0,0.76875
5,0.5276238918304443,0.5273808240890503,0.7920833333333334,0.7958333333333333,0.0,0.0,0.7958333333333333
6,0.4794524312019348,0.4947049021720886,0.8108333333333333,0.8145833333333333,0.0,0.0,0.8145833333333333
7,0.42746394872665405,0.4649703800678253,0.83625,0.84375,0.0,0.0,0.84375
8,0.3789185583591461,0.4386836588382721,0.8579166666666667,0.8645833333333334,0.0,0.0,0.8645833333333334
9,0.33196860551834106,0.4159369468688965,0.8775,0.8791666666666667,0.0,0.0,0.8791666666666667
10,0.29817110300064087,0.3971835672855377,0.8920833333333333,0.8958333333333334,0.0,0.0,0.8958333333333334
11,0.25706130266189575,0.38139408826828003,0.9166666666666666,0.9,0.0,0.0,0.9
12,0.23451584577560425,0.3681100904941559,0.9183333333333333,0.9020833333333333,0.0,0.0,0.9020833333333333
13,0.19425319135189056,0.3570399284362793,0.9383333333333334,0.9041666666666667,0.0,0.0,0.9041666666666667
14,0.17519983649253845,0.3482535779476166,0.9391666666666667,0.9041666666666667,0.0,0.0,0.9041666666666667
15,0.16123460233211517,0.3403065800666809,0.94375,0.9041666666666667,0.0,0.0,0.9041666666666667
16,0.15590457618236542,0.332864910364151,0.9433333333333334,0.9083333333333333,0.0,0.0,0.9083333333333333
17,0.13949117064476013,0.3263494670391083,0.9458333333333333,0.90625,0.0,0.0,0.90625
18,0.13577710092067719,0.32058730721473694,0.945,0.9041666666666667,0.0,0.0,0.9041666666666667
19,0.1271197497844696,0.31503987312316895,0.9458333333333333,0.9041666666666667,0.0,0.0,0.9041666666666667
20,0.11763851344585419,0.3098175823688507,0.9454166666666667,0.9041666666666667,0.0,0.0,0.9041666666666667
21,0.12335129082202911,0.30451700091362,0.9420833333333334,0.9041666666666667,0.0,0.0,0.9041666666666667
22,0.11758679896593094,0.29980286955833435,0.945,0.9041666666666667,0.0,0.0,0.9041666666666667
23,0.11226817220449448,0.2959182858467102,0.9441666666666667,0.90625,0.0,0.0,0.90625
24,0.11382713913917542,0.2935123145580292,0.9416666666666667,0.90625,0.0,0.0,0.90625
25,0.11034245789051056,0.2922569811344147,0.9458333333333333,0.90625,0.0,0.0,0.90625
26,0.10869000107049942,0.29296502470970154,0.9470833333333334,0.90625,0.0,0.0,0.90625
27,0.11164328455924988,0.29461169242858887,0.9433333333333334,0.9041666666666667,0.0,0.0,0.9041666666666667
28,0.10495766997337341,0.2968134582042694,0.9466666666666667,0.90625,0.0,0.0,0.90625
29,0.10775608569383621,0.2996254563331604,0.9483333333333334,0.9083333333333333,0.0,0.0,0.9083333333333333
30,0.11074033379554749,0.30302947759628296,0.9466666666666667,0.9041666666666667,0.0,0.0,0.9041666666666667
